# time  ID  size  fromHost  toHost  TTL  isResponse
3486.7894 M1766 1390630 dtn2_12 ADB2 140 N 
3489.8861 M1767 2836299 dtn2_15 ADB2 140 N 
3490.8668 M1768 1192094 dtn1_8 ADB2 140 N 
3491.3466 M1769 2812493 dtn2_11 ADB2 140 N 
3491.8302 M1770 2291378 dtn2_12 ADB2 140 N 
3492.1949 M1771 2142754 dtn1_10 ADB2 140 N 
3492.9589 M1772 1628894 dtn1_7 ADB2 140 N 
3498.8387 M1773 1400691 dtn2_11 ADB2 140 N 
3501.5623 M1774 1531912 dtn2_11 ADB2 140 N 
3502.5993 M1775 1297651 dtn2_15 ADB2 140 N 
3504.7399 M1776 1418898 dtn1_8 ADB2 140 N 
3505.6764 M1777 1197472 dtn2_12 ADB2 140 N 
3506.3390 M1778 2941890 dtn1_8 ADB2 140 N 
3510.0795 M1779 1852274 dtn1_10 ADB2 140 N 
3511.2050 M1780 2425076 dtn1_9 ADB2 140 N 
3512.3324 M1781 1745439 dtn2_14 ADB2 140 N 
3512.9935 M1782 2007992 dtn2_13 ADB2 140 N 
3517.0674 M1783 1208254 dtn1_6 ADB2 140 N 
3517.5526 M1784 1277710 dtn1_7 ADB2 140 N 
3519.9179 M1785 2842306 dtn1_8 ADB2 140 N 
3521.3191 M1786 2321319 dtn2_15 ADB2 140 N 
3521.4431 M1787 1288770 dtn1_8 ADB2 140 N 
3522.3446 M1788 2204840 dtn1_8 ADB2 140 N 
3525.4512 M1789 1384403 dtn1_6 ADB2 140 N 
3526.3171 M1790 1575925 dtn1_8 ADB2 140 N 
3526.9890 M1791 1118255 dtn2_13 ADB2 140 N 
3530.6387 M1792 2970470 dtn2_14 ADB2 140 N 
3537.0381 M1793 1393309 dtn2_11 ADB2 140 N 
3541.7764 M1794 1599897 dtn1_8 ADB2 140 N 
3542.4942 M1795 2353952 dtn2_15 ADB2 140 N 
3545.4382 M1796 2278140 dtn1_10 ADB2 140 N 
3548.0348 M1797 1410848 dtn2_15 ADB2 140 N 
3548.0569 M1798 2108702 dtn1_6 ADB2 140 N 
3549.2385 M1799 1954771 dtn1_8 ADB2 140 N 
3549.3038 M1800 1211905 dtn2_15 ADB2 140 N 
3556.4052 M1801 2514392 dtn2_15 ADB2 140 N 
3556.9250 M1802 2731726 dtn2_13 ADB2 140 N 
3557.9095 M1803 1969544 dtn2_12 ADB2 140 N 
3558.0492 M1804 1144680 dtn1_6 ADB2 140 N 
3560.3534 M1805 1814449 dtn2_15 ADB2 140 N 
3565.1929 M1806 1678964 dtn1_10 ADB2 140 N 
3567.6028 M1807 2619393 dtn1_7 ADB2 140 N 
3570.0544 M1808 2304278 dtn1_6 ADB2 140 N 
3573.7352 M1809 2023698 dtn2_14 ADB2 140 N 
3574.7459 M1810 1557442 dtn2_13 ADB2 140 N 
3575.6579 M1811 1103389 dtn1_9 ADB2 140 N 
3578.2316 M1812 2092693 dtn1_6 ADB2 140 N 
3579.2343 M1813 2191242 dtn1_6 ADB2 140 N 
3580.4883 M1814 2016986 dtn1_6 ADB2 140 N 
3582.9592 M1815 2755354 dtn2_13 ADB2 140 N 
3589.5194 M1816 2891503 dtn2_15 ADB2 140 N 
3592.9715 M1817 1427619 dtn1_9 ADB2 140 N 
3595.6542 M1818 1965808 dtn1_9 ADB2 140 N 
3595.7971 M1819 1280365 dtn1_8 ADB2 140 N 
3602.0397 M1820 2186397 dtn2_13 ADB2 140 N 
3604.5876 M1821 2789194 dtn2_15 ADB2 140 N 
3605.6849 M1822 2907029 dtn1_9 ADB2 140 N 
3606.2044 M1823 2484680 dtn1_10 ADB2 140 N 
3607.7445 M1824 2315558 dtn1_9 ADB2 140 N 
3609.4302 M1825 1866977 dtn1_7 ADB2 140 N 
3609.9472 M1826 1824919 dtn2_11 ADB2 140 N 
3614.8321 M1827 1649201 dtn2_13 ADB2 140 N 
3615.4238 M1828 2255437 dtn2_14 ADB2 140 N 
3618.3446 M1829 2831337 dtn2_12 ADB2 140 N 
3620.1245 M1830 1322764 dtn2_12 ADB2 140 N 
3622.5899 M1831 2338369 dtn2_15 ADB2 140 N 
3624.3087 M1832 1139947 dtn2_11 ADB2 140 N 
3624.6944 M1833 1727319 dtn2_14 ADB2 140 N 
3629.7983 M1834 2952694 dtn2_13 ADB2 140 N 
3631.8236 M1835 1031689 dtn1_10 ADB2 140 N 
3632.3575 M1836 2334820 dtn1_8 ADB2 140 N 
3634.9419 M1837 2427898 dtn2_12 ADB2 140 N 
3637.2778 M1838 1744777 dtn2_15 ADB2 140 N 
3637.9104 M1839 1918212 dtn1_8 ADB2 140 N 
3640.3611 M1840 2958525 dtn1_7 ADB2 140 N 
3641.6652 M1841 1701517 dtn1_9 ADB2 140 N 
3642.1886 M1842 2908561 dtn1_6 ADB2 140 N 
3644.2542 M1843 2821825 dtn1_7 ADB2 140 N 
3648.2197 M1844 1812818 dtn1_7 ADB2 140 N 
3648.5334 M1845 2649448 dtn2_12 ADB2 140 N 
3649.8215 M1846 2178807 dtn1_6 ADB2 140 N 
3649.8312 M1847 2259354 dtn1_9 ADB2 140 N 
3650.7967 M1848 1575981 dtn2_13 ADB2 140 N 
3651.1016 M1849 2399686 dtn2_11 ADB2 140 N 
3652.3042 M1850 1251050 dtn2_15 ADB2 140 N 
3652.7569 M1851 1147921 dtn1_9 ADB2 140 N 
3654.3447 M1852 2523258 dtn2_12 ADB2 140 N 
3655.6466 M1853 2001210 dtn1_6 ADB2 140 N 
3657.7452 M1854 2535715 dtn1_7 ADB2 140 N 
3658.1027 M1855 2218709 dtn1_8 ADB2 140 N 
3663.4265 M1856 1754911 dtn2_13 ADB2 140 N 
3666.0633 M1857 1599804 dtn2_13 ADB2 140 N 
3668.7687 M1858 2355401 dtn1_6 ADB2 140 N 
3669.3038 M1859 1166423 dtn1_7 ADB2 140 N 
3669.6569 M1860 1768177 dtn1_10 ADB2 140 N 
3669.7894 M1861 1843154 dtn1_10 ADB2 140 N 
3670.0586 M1862 2694140 dtn2_12 ADB2 140 N 
3672.1495 M1863 1939986 dtn2_12 ADB2 140 N 
3674.6905 M1864 2836105 dtn2_14 ADB2 140 N 
3675.7137 M1865 2543588 dtn1_10 ADB2 140 N 
3676.3491 M1866 2535542 dtn2_12 ADB2 140 N 
3677.0568 M1867 1523935 dtn2_12 ADB2 140 N 
3678.4829 M1868 2274493 dtn1_9 ADB2 140 N 
3680.4637 M1869 2678569 dtn1_7 ADB2 140 N 
3680.5856 M1870 1973331 dtn2_15 ADB2 140 N 
3684.1982 M1871 1784057 dtn1_8 ADB2 140 N 
3689.3859 M1872 2973491 dtn1_7 ADB2 140 N 
3689.8548 M1873 1953327 dtn1_7 ADB2 140 N 
3690.0921 M1874 2412026 dtn2_11 ADB2 140 N 
3695.8072 M1875 2996762 dtn1_6 ADB2 140 N 
3696.2873 M1876 1040151 dtn2_14 ADB2 140 N 
3698.7854 M1877 2876563 dtn2_12 ADB2 140 N 
3699.1318 N16 1000000 ADB2 dtn2_15 140 N 
3701.7118 M1878 1903644 dtn2_12 ADB2 140 N 
3702.2049 M1879 2068794 dtn1_6 ADB2 140 N 
3702.9011 M1880 1940981 dtn2_14 ADB2 140 N 
3703.4933 M1881 1695430 dtn2_12 ADB2 140 N 
3708.2242 M1882 2414690 dtn1_9 ADB2 140 N 
3711.6755 M1883 1499753 dtn2_12 ADB2 140 N 
3713.7341 M1884 1637546 dtn2_11 ADB2 140 N 
3713.8406 M1885 2874367 dtn1_7 ADB2 140 N 
3718.6783 M1886 1296940 dtn1_8 ADB2 140 N 
3719.4733 M1887 1177424 dtn2_13 ADB2 140 N 
3720.5163 M1888 1105532 dtn1_10 ADB2 140 N 
3721.2227 M1889 2291915 dtn1_9 ADB2 140 N 
3722.1662 M1890 1031804 dtn2_15 ADB2 140 N 
3727.8217 M1891 2054993 dtn2_13 ADB2 140 N 
3729.3206 M1892 2009298 dtn2_15 ADB2 140 N 
3730.0291 M1893 2101430 dtn2_15 ADB2 140 N 
3730.3580 M1894 1050233 dtn1_8 ADB2 140 N 
3730.9844 M1895 1629889 dtn2_15 ADB2 140 N 
3732.7531 M1896 2742278 dtn1_7 ADB2 140 N 
3733.0516 N17 1000000 ADB2 dtn1_10 140 N 
3733.0808 M1897 1265565 dtn1_7 ADB2 140 N 
3734.0561 M1898 1472280 dtn1_6 ADB2 140 N 
3734.0619 M1899 2788551 dtn1_8 ADB2 140 N 
3734.2361 M1900 1253215 dtn1_9 ADB2 140 N 
3741.2668 M1901 1071514 dtn1_8 ADB2 140 N 
3742.4311 M1902 2272862 dtn1_7 ADB2 140 N 
3745.0266 M1903 1312987 dtn2_13 ADB2 140 N 
3746.5139 M1904 2543395 dtn2_14 ADB2 140 N 
3747.7954 M1905 2257171 dtn1_8 ADB2 140 N 
3750.5172 M1906 1100361 dtn1_8 ADB2 140 N 
3751.0038 M1907 2273380 dtn2_11 ADB2 140 N 
3752.9553 M1908 2373456 dtn1_8 ADB2 140 N 
3753.7061 M1909 2544104 dtn1_8 ADB2 140 N 
3754.0368 M1910 2597589 dtn1_7 ADB2 140 N 
3754.5962 M1911 2049783 dtn2_11 ADB2 140 N 
3756.8608 M1912 2112755 dtn2_14 ADB2 140 N 
3757.5172 M1913 2518206 dtn2_14 ADB2 140 N 
3758.4384 M1914 1746338 dtn1_6 ADB2 140 N 
3760.5709 M1915 2374704 dtn1_9 ADB2 140 N 
3761.8065 M1916 2599321 dtn1_6 ADB2 140 N 
3764.4429 M1917 1166197 dtn2_11 ADB2 140 N 
3767.4979 M1918 2487355 dtn1_9 ADB2 140 N 
3768.0882 M1919 2363191 dtn1_9 ADB2 140 N 
3768.7363 M1920 1476202 dtn2_11 ADB2 140 N 
3775.1891 M1921 1313451 dtn2_13 ADB2 140 N 
3776.6697 M1922 1568379 dtn2_14 ADB2 140 N 
3784.6573 M1923 2397402 dtn1_9 ADB2 140 N 
3785.2506 M1924 2947934 dtn2_11 ADB2 140 N 
3788.9711 M1925 2883186 dtn1_8 ADB2 140 N 
3789.5063 M1926 2033425 dtn1_9 ADB2 140 N 
3789.6759 M1927 2306890 dtn2_12 ADB2 140 N 
3790.1748 M1928 2263567 dtn1_7 ADB2 140 N 
3791.4285 M1929 2568093 dtn1_7 ADB2 140 N 
3791.9495 M1930 1796010 dtn2_12 ADB2 140 N 
3791.9809 M1931 1606012 dtn2_13 ADB2 140 N 
3794.1970 M1932 1526838 dtn1_9 ADB2 140 N 
3796.1693 M1933 1215914 dtn2_15 ADB2 140 N 
3796.4631 M1934 1257398 dtn1_6 ADB2 140 N 
3797.2994 M1935 1089318 dtn1_9 ADB2 140 N 
3803.3448 M1936 2102585 dtn2_11 ADB2 140 N 
3804.4138 M1937 2389077 dtn2_14 ADB2 140 N 
3804.6584 M1938 1554250 dtn1_7 ADB2 140 N 
3807.6912 M1939 1577307 dtn1_7 ADB2 140 N 
3808.4858 M1940 2193001 dtn2_15 ADB2 140 N 
3813.9582 M1941 2906178 dtn1_10 ADB2 140 N 
3814.9925 M1942 2524974 dtn2_13 ADB2 140 N 
3819.3473 M1943 2817356 dtn1_6 ADB2 140 N 
3821.5357 M1944 1534930 dtn2_11 ADB2 140 N 
3823.3199 M1945 2476493 dtn1_7 ADB2 140 N 
3828.1647 M1946 2181368 dtn2_14 ADB2 140 N 
3830.8091 M1947 1477027 dtn1_8 ADB2 140 N 
3833.3734 M1948 2494131 dtn1_10 ADB2 140 N 
3835.1559 M1949 1278327 dtn2_14 ADB2 140 N 
3838.3872 M1950 2649566 dtn1_10 ADB2 140 N 
3839.1616 M1951 2775558 dtn1_7 ADB2 140 N 
3840.1783 M1952 1818133 dtn2_15 ADB2 140 N 
3844.8866 M1953 2230902 dtn1_9 ADB2 140 N 
3845.4506 M1954 1102226 dtn2_11 ADB2 140 N 
3846.4779 M1955 1658286 dtn1_10 ADB2 140 N 
3848.5639 M1956 1173631 dtn2_14 ADB2 140 N 
3849.1267 M1957 2015586 dtn2_12 ADB2 140 N 
3851.2281 M1958 2712142 dtn1_8 ADB2 140 N 
3855.5922 M1959 1683626 dtn1_8 ADB2 140 N 
3855.8358 M1960 2360784 dtn2_12 ADB2 140 N 
3860.7767 M1961 2014464 dtn1_8 ADB2 140 N 
3865.2420 M1962 1928183 dtn1_9 ADB2 140 N 
3865.3369 M1963 1167548 dtn1_9 ADB2 140 N 
3866.8719 M1964 2737838 dtn2_15 ADB2 140 N 
3871.9020 M1965 1932085 dtn2_13 ADB2 140 N 
3876.2674 M1966 1563750 dtn2_13 ADB2 140 N 
3877.2327 M1967 1988183 dtn1_7 ADB2 140 N 
3878.0556 M1968 2964642 dtn2_13 ADB2 140 N 
3879.4808 M1969 2046993 dtn1_7 ADB2 140 N 
3879.8088 M1970 2825546 dtn1_10 ADB2 140 N 
3880.5202 M1971 2887355 dtn1_9 ADB2 140 N 
3881.4459 M1972 2566990 dtn1_9 ADB2 140 N 
3881.8750 M1973 1847294 dtn2_14 ADB2 140 N 
3883.3702 M1974 1056306 dtn2_15 ADB2 140 N 
3883.4475 M1975 1508405 dtn2_15 ADB2 140 N 
3890.2166 M1976 2175294 dtn2_13 ADB2 140 N 
3898.0761 M1977 2205196 dtn2_15 ADB2 140 N 
3900.0271 M1978 2060848 dtn1_8 ADB2 140 N 
3902.4265 M1979 1254911 dtn1_8 ADB2 140 N 
3903.6655 M1980 1914980 dtn2_15 ADB2 140 N 
3905.6506 M1981 1941730 dtn1_6 ADB2 140 N 
3908.6485 M1982 2982943 dtn2_14 ADB2 140 N 
3909.1516 M1983 2532792 dtn2_11 ADB2 140 N 
3911.6450 M1984 1409831 dtn1_8 ADB2 140 N 
3912.6868 M1985 2060490 dtn2_11 ADB2 140 N 
3912.9579 M1986 2116749 dtn2_12 ADB2 140 N 
3915.8167 M1987 2443528 dtn2_11 ADB2 140 N 
3916.0749 M1988 2589603 dtn2_13 ADB2 140 N 
3920.3756 M1989 2993377 dtn1_10 ADB2 140 N 
3920.7782 M1990 2255676 dtn1_6 ADB2 140 N 
3926.5171 M1991 2291548 dtn2_14 ADB2 140 N 
3927.2441 M1992 2998003 dtn2_12 ADB2 140 N 
3929.6226 M1993 2863970 dtn2_15 ADB2 140 N 
3931.5784 M1994 2772043 dtn1_7 ADB2 140 N 
3931.6171 M1995 1758786 dtn1_6 ADB2 140 N 
3935.0892 M1996 2589106 dtn1_7 ADB2 140 N 
3936.2105 M1997 1948695 dtn2_12 ADB2 140 N 
3936.7357 M1998 1309691 dtn1_9 ADB2 140 N 
3939.4473 M1999 2311401 dtn1_7 ADB2 140 N 
3940.0244 M2000 2704650 dtn1_7 ADB2 140 N 
3941.2055 M2001 2134628 dtn1_8 ADB2 140 N 
3943.0627 M2002 2929172 dtn2_13 ADB2 140 N 
3945.0756 M2003 2512831 dtn2_11 ADB2 140 N 
3948.1510 M2004 1972587 dtn2_15 ADB2 140 N 
3952.4662 M2005 1921400 dtn2_13 ADB2 140 N 
3954.6135 M2006 2625390 dtn2_11 ADB2 140 N 
3956.3896 M2007 2165039 dtn2_12 ADB2 140 N 
3957.2669 M2008 1134948 dtn1_8 ADB2 140 N 
3958.2016 M2009 1727768 dtn1_7 ADB2 140 N 
3961.0190 M2010 1413908 dtn2_12 ADB2 140 N 
3961.2974 M2011 2048126 dtn1_9 ADB2 140 N 
3964.1144 M2012 1993496 dtn1_9 ADB2 140 N 
3965.2655 M2013 2843281 dtn2_15 ADB2 140 N 
3965.7790 M2014 2155531 dtn1_7 ADB2 140 N 
3967.6682 M2015 1586633 dtn1_9 ADB2 140 N 
3968.2951 M2016 1959503 dtn2_15 ADB2 140 N 
3968.5255 M2017 2212418 dtn2_14 ADB2 140 N 
3970.1138 M2018 1455545 dtn1_8 ADB2 140 N 
3974.5936 M2019 1245862 dtn2_15 ADB2 140 N 
3975.5874 M2020 2598708 dtn1_6 ADB2 140 N 
3975.6042 M2021 2020428 dtn2_11 ADB2 140 N 
3975.9243 M2022 2283753 dtn1_8 ADB2 140 N 
3976.7364 M2023 2643677 dtn2_11 ADB2 140 N 
3977.0558 M2024 1448615 dtn1_8 ADB2 140 N 
3977.4806 M2025 2651232 dtn1_10 ADB2 140 N 
3978.3538 M2026 2908531 dtn2_13 ADB2 140 N 
3981.8276 M2027 2321482 dtn1_10 ADB2 140 N 
3983.0144 M2028 1800496 dtn2_14 ADB2 140 N 
3984.5177 M2029 1572267 dtn2_13 ADB2 140 N 
3985.3642 M2030 2402433 dtn2_13 ADB2 140 N 
3988.4390 M2031 1965784 dtn1_9 ADB2 140 N 
3989.8876 M2032 1542812 dtn1_8 ADB2 140 N 
3998.1860 M2033 1577832 dtn1_7 ADB2 140 N 
3999.1510 M2034 2325621 dtn1_6 ADB2 140 N 
3999.4241 M2035 2937381 dtn2_14 ADB2 140 N 
4002.2874 M2036 1285932 dtn1_6 ADB2 140 N 
4008.1708 M2037 2542219 dtn1_7 ADB2 140 N 
4008.8476 M2038 1745006 dtn1_9 ADB2 140 N 
4010.9710 M2039 1757621 dtn1_9 ADB2 140 N 
4012.9728 M2040 1761392 dtn1_10 ADB2 140 N 
4013.5626 M2041 1915406 dtn2_13 ADB2 140 N 
4018.4230 M2042 2988018 dtn2_14 ADB2 140 N 
4018.7998 M2043 1817693 dtn1_7 ADB2 140 N 
4020.0082 M2044 1620922 dtn1_10 ADB2 140 N 
4020.6070 M2045 1615329 dtn2_13 ADB2 140 N 
4020.6631 M2046 2193454 dtn2_12 ADB2 140 N 
4020.8061 M2047 2608566 dtn1_6 ADB2 140 N 
4025.4290 M2048 1190711 dtn2_13 ADB2 140 N 
4025.4972 M2049 1129466 dtn2_14 ADB2 140 N 
4026.6411 M2050 1514465 dtn1_8 ADB2 140 N 
4028.6108 M2051 1598658 dtn2_12 ADB2 140 N 
4033.0129 M2052 1589408 dtn2_15 ADB2 140 N 
4033.5479 M2053 2011519 dtn1_10 ADB2 140 N 
4034.5991 M2054 1149023 dtn1_10 ADB2 140 N 
4034.7904 M2055 2715176 dtn2_11 ADB2 140 N 
4035.3187 M2056 1456406 dtn2_13 ADB2 140 N 
4036.1032 M2057 2057108 dtn1_7 ADB2 140 N 
4036.8353 M2058 1734586 dtn1_8 ADB2 140 N 
4037.0760 M2059 1595535 dtn2_14 ADB2 140 N 
4037.6200 M2060 2188051 dtn1_9 ADB2 140 N 
4041.8018 M2061 2110414 dtn1_6 ADB2 140 N 
4042.3554 M2062 2413444 dtn1_10 ADB2 140 N 
4042.7206 M2063 1687329 dtn2_12 ADB2 140 N 
4044.9546 M2064 2569349 dtn1_8 ADB2 140 N 
4049.3572 M2065 1349947 dtn2_12 ADB2 140 N 
4049.3573 M2066 1488695 dtn1_6 ADB2 140 N 
4055.7995 M2067 2781863 dtn1_7 ADB2 140 N 
4062.5102 M2068 2652157 dtn1_10 ADB2 140 N 
4067.7070 M2069 1811988 dtn2_13 ADB2 140 N 
4070.4570 M2070 2248126 dtn2_12 ADB2 140 N 
4073.4897 M2071 2622020 dtn2_13 ADB2 140 N 
4074.5057 M2072 1262093 dtn2_12 ADB2 140 N 
4076.2327 M2073 2268808 dtn2_15 ADB2 140 N 
4078.8145 M2074 1638165 dtn2_11 ADB2 140 N 
4079.5663 M2075 2461016 dtn1_6 ADB2 140 N 
4082.5865 M2076 2724664 dtn2_14 ADB2 140 N 
4082.6888 M2077 2413742 dtn1_7 ADB2 140 N 
4084.0757 M2078 2287763 dtn1_9 ADB2 140 N 
4085.4671 M2079 2952954 dtn1_8 ADB2 140 N 
4085.6847 M2080 2300299 dtn1_6 ADB2 140 N 
4086.2759 M2081 1263631 dtn2_15 ADB2 140 N 
4088.8898 M2082 2007761 dtn2_14 ADB2 140 N 
4094.6978 M2083 2667162 dtn2_11 ADB2 140 N 
4095.0067 M2084 1528914 dtn1_7 ADB2 140 N 
4095.2378 M2085 2198101 dtn2_14 ADB2 140 N 
4098.4586 M2086 2796203 dtn1_10 ADB2 140 N 
4098.7554 M2087 1032633 dtn1_10 ADB2 140 N 
4102.2075 M2088 2026220 dtn1_8 ADB2 140 N 
4102.8584 M2089 1035036 dtn2_13 ADB2 140 N 
4103.2262 M2090 1573100 dtn2_12 ADB2 140 N 
4110.3671 M2091 1557326 dtn2_15 ADB2 140 N 
4110.4895 M2092 1607751 dtn2_14 ADB2 140 N 
4110.5151 N18 1000000 ADB2 dtn2_11 140 N 
4115.7589 M2093 1620188 dtn2_14 ADB2 140 N 
4116.5461 M2094 1623695 dtn2_13 ADB2 140 N 
4121.8168 M2095 2340544 dtn2_14 ADB2 140 N 
4122.5739 M2096 1356272 dtn1_9 ADB2 140 N 
4124.6025 M2097 1898872 dtn2_11 ADB2 140 N 
4125.3768 M2098 1914792 dtn1_8 ADB2 140 N 
4126.9731 M2099 1202946 dtn2_14 ADB2 140 N 
4127.7192 M2100 2009930 dtn1_7 ADB2 140 N 
4128.3256 M2101 1083246 dtn2_12 ADB2 140 N 
4130.8867 M2102 1332969 dtn2_12 ADB2 140 N 
4131.3294 M2103 2732759 dtn2_15 ADB2 140 N 
4131.5917 M2104 2109416 dtn2_13 ADB2 140 N 
4131.5942 M2105 2117156 dtn2_12 ADB2 140 N 
4131.6322 M2106 1045705 dtn1_7 ADB2 140 N 
4137.2294 M2107 2388907 dtn1_7 ADB2 140 N 
4137.9703 M2108 2701949 dtn1_9 ADB2 140 N 
4142.7981 M2109 2858963 dtn2_13 ADB2 140 N 
4143.2993 M2110 2195144 dtn2_15 ADB2 140 N 
4148.6006 M2111 1889810 dtn1_7 ADB2 140 N 
4149.3585 M2112 2775672 dtn2_12 ADB2 140 N 
4151.1263 M2113 1099931 dtn1_9 ADB2 140 N 
4156.1855 M2114 2559574 dtn2_15 ADB2 140 N 
4158.2825 M2115 2247912 dtn1_7 ADB2 140 N 
4163.4497 M2116 2758197 dtn1_7 ADB2 140 N 
4164.0174 M2117 2694315 dtn2_11 ADB2 140 N 
4164.8470 M2118 1750361 dtn2_13 ADB2 140 N 
4164.9485 M2119 2983053 dtn2_14 ADB2 140 N 
4166.9902 M2120 1396694 dtn2_11 ADB2 140 N 
4169.8238 M2121 1294355 dtn2_13 ADB2 140 N 
4171.6183 M2122 1143510 dtn1_10 ADB2 140 N 
4179.8150 M2123 2183620 dtn1_6 ADB2 140 N 
4180.0172 M2124 1054648 dtn1_9 ADB2 140 N 
4182.8731 M2125 2991920 dtn1_8 ADB2 140 N 
4183.9607 M2126 1569839 dtn1_8 ADB2 140 N 
4189.5569 M2127 2165552 dtn1_7 ADB2 140 N 
4197.2121 M2128 1475850 dtn1_9 ADB2 140 N 
4197.4638 M2129 2364859 dtn1_6 ADB2 140 N 
4198.0284 M2130 1282835 dtn1_10 ADB2 140 N 
4198.1917 M2131 1378034 dtn1_10 ADB2 140 N 
4198.9743 M2132 2045056 dtn1_9 ADB2 140 N 
4199.8235 M2133 2381047 dtn2_14 ADB2 140 N 
4199.9311 M2134 1571965 dtn2_11 ADB2 140 N 
4200.2938 M2135 2324971 dtn1_9 ADB2 140 N 
4202.5726 M2136 1109548 dtn2_14 ADB2 140 N 
4205.1092 M2137 2655997 dtn1_10 ADB2 140 N 
4206.6652 M2138 1312475 dtn2_11 ADB2 140 N 
4207.9977 M2139 2008209 dtn2_11 ADB2 140 N 
4211.5180 M2140 1876342 dtn1_10 ADB2 140 N 
4213.8054 M2141 1852973 dtn1_8 ADB2 140 N 
4214.9830 M2142 1039703 dtn1_7 ADB2 140 N 
4214.9957 M2143 1365369 dtn2_11 ADB2 140 N 
4215.8346 M2144 2757290 dtn1_8 ADB2 140 N 
4218.4896 M2145 1649084 dtn2_12 ADB2 140 N 
4224.1459 M2146 1673275 dtn2_14 ADB2 140 N 
4224.9612 M2147 2754665 dtn2_14 ADB2 140 N 
4225.1390 M2148 2410551 dtn2_15 ADB2 140 N 
4228.1084 M2149 2536157 dtn2_14 ADB2 140 N 
4231.0373 M2150 2165493 dtn2_14 ADB2 140 N 
4234.3669 M2151 1444127 dtn2_12 ADB2 140 N 
4238.6059 M2152 1413632 dtn1_6 ADB2 140 N 
4239.1269 M2153 1006357 dtn1_7 ADB2 140 N 
4242.2715 M2154 2716610 dtn1_6 ADB2 140 N 
4243.1993 M2155 1799211 dtn1_7 ADB2 140 N 
4254.3355 M2156 1462994 dtn1_9 ADB2 140 N 
4254.9597 M2157 2874535 dtn2_12 ADB2 140 N 
4255.4403 M2158 1407984 dtn2_12 ADB2 140 N 
4258.7360 M2159 2551277 dtn2_14 ADB2 140 N 
4260.0964 M2160 2889598 dtn1_9 ADB2 140 N 
4261.0991 M2161 1847200 dtn2_11 ADB2 140 N 
4261.9515 M2162 1990341 dtn2_11 ADB2 140 N 
4264.9408 M2163 1654835 dtn2_15 ADB2 140 N 
4266.2577 M2164 2798601 dtn1_7 ADB2 140 N 
4266.9276 M2165 2819849 dtn2_12 ADB2 140 N 
4267.6286 M2166 2888068 dtn1_10 ADB2 140 N 
4267.6353 M2167 1254138 dtn1_9 ADB2 140 N 
4267.7066 M2168 1230086 dtn2_11 ADB2 140 N 
4268.4444 M2169 2147631 dtn1_9 ADB2 140 N 
4273.1044 M2170 2400918 dtn1_6 ADB2 140 N 
4275.4945 M2171 1015368 dtn2_15 ADB2 140 N 
4286.2594 M2172 2176781 dtn1_9 ADB2 140 N 
4287.6535 M2173 2988184 dtn1_9 ADB2 140 N 
4295.4535 M2174 1192269 dtn1_10 ADB2 140 N 
4296.2471 M2175 2032299 dtn1_7 ADB2 140 N 
4296.3923 M2176 1858636 dtn2_11 ADB2 140 N 
4297.4438 M2177 2889229 dtn1_9 ADB2 140 N 
4297.5580 M2178 1755084 dtn1_7 ADB2 140 N 
4298.3247 M2179 1481689 dtn2_11 ADB2 140 N 
4299.0920 M2180 2581059 dtn2_13 ADB2 140 N 
4300.2648 M2181 2229958 dtn1_10 ADB2 140 N 
4301.7323 M2182 1256971 dtn1_10 ADB2 140 N 
4301.8609 M2183 1921644 dtn2_13 ADB2 140 N 
4302.5691 M2184 2118165 dtn2_14 ADB2 140 N 
4309.7662 M2185 2769214 dtn1_8 ADB2 140 N 
4310.3864 M2186 2499199 dtn2_14 ADB2 140 N 
4312.3026 M2187 2815552 dtn2_13 ADB2 140 N 
4312.8674 M2188 2792578 dtn1_10 ADB2 140 N 
4313.1736 M2189 1256477 dtn2_13 ADB2 140 N 
4316.7984 M2190 2614878 dtn2_15 ADB2 140 N 
4322.8100 M2191 2338163 dtn2_13 ADB2 140 N 
4323.1070 M2192 2243961 dtn2_12 ADB2 140 N 
4324.1757 M2193 1167300 dtn2_13 ADB2 140 N 
4325.9439 M2194 1389193 dtn2_13 ADB2 140 N 
4326.0184 M2195 1591041 dtn2_12 ADB2 140 N 
4326.2973 M2196 1285842 dtn1_6 ADB2 140 N 
4326.6709 M2197 2848128 dtn2_12 ADB2 140 N 
4329.2712 M2198 1396875 dtn2_14 ADB2 140 N 
4333.2587 M2199 1286403 dtn1_9 ADB2 140 N 
4335.2890 M2200 1477153 dtn1_6 ADB2 140 N 
4337.3920 M2201 1698774 dtn1_9 ADB2 140 N 
4339.2148 M2202 1802310 dtn1_8 ADB2 140 N 
4340.5356 M2203 2661003 dtn2_11 ADB2 140 N 
4348.5338 M2204 1290415 dtn1_10 ADB2 140 N 
4348.8622 M2205 1799536 dtn1_9 ADB2 140 N 
4349.7075 M2206 1034422 dtn1_7 ADB2 140 N 
4350.6967 M2207 2742309 dtn1_9 ADB2 140 N 
4351.6263 M2208 2178570 dtn1_9 ADB2 140 N 
4352.0606 M2209 1643817 dtn2_14 ADB2 140 N 
4353.1016 M2210 2319317 dtn2_11 ADB2 140 N 
4354.6574 M2211 2049780 dtn2_13 ADB2 140 N 
4354.9983 M2212 1537860 dtn2_14 ADB2 140 N 
