# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
13063.0000 M6688 1209223 1 41.1583 dtn1_9 ADB2 139 N dtn1_9->ADB2
13070.7000 M6614 1908895 1 182.4759 dtn1_9 ADB2 136 N dtn1_9->ADB2
13082.5000 M6626 2927925 1 170.8639 dtn1_9 ADB2 137 N dtn1_9->ADB2
13088.1000 M6653 1399644 1 118.9344 dtn1_9 ADB2 138 N dtn1_9->ADB2
13092.8000 M6525 1151393 1 374.0070 dtn1_9 ADB2 133 N dtn1_9->ADB2
13100.3000 M6667 1860325 1 110.2972 dtn1_9 ADB2 138 N dtn1_9->ADB2
13110.1000 M6463 2448401 1 511.1470 dtn1_9 ADB2 131 N dtn1_9->ADB2
13120.6000 M6552 2601890 1 337.4378 dtn1_9 ADB2 134 N dtn1_9->ADB2
13130.1000 M6588 2364270 1 288.2184 dtn1_9 ADB2 135 N dtn1_9->ADB2
13140.3000 M6567 2532612 1 335.5645 dtn1_9 ADB2 134 N dtn1_9->ADB2
13147.4000 M6713 1751766 1 81.4378 dtn1_9 ADB2 138 N dtn1_9->ADB2
13154.8000 M6678 1844676 1 150.6228 dtn1_9 ADB2 137 N dtn1_9->ADB2
13162.4000 M6719 1875275 1 83.2920 dtn1_9 ADB2 138 N dtn1_9->ADB2
13168.5000 M6736 1511918 1 63.8273 dtn1_9 ADB2 138 N dtn1_9->ADB2
13176.6000 M6699 2022134 1 134.3373 dtn1_9 ADB2 137 N dtn1_9->ADB2
13188.1000 M6680 2859345 1 179.3197 dtn1_9 ADB2 137 N dtn1_9->ADB2
13192.6000 M6715 1116883 1 120.9196 dtn1_9 ADB2 137 N dtn1_9->ADB2
13200.0000 M6561 1827354 1 399.9004 dtn1_9 ADB2 133 N dtn1_9->ADB2
13210.8000 M6540 2697160 1 449.8095 dtn1_9 ADB2 132 N dtn1_9->ADB2
13220.3000 M6679 2351994 1 215.7356 dtn1_9 ADB2 136 N dtn1_9->ADB2
13226.3000 M6770 1490770 1 47.5735 dtn1_9 ADB2 139 N dtn1_9->ADB2
13232.5000 M6779 1528667 1 38.5579 dtn1_9 ADB2 139 N dtn1_9->ADB2
13241.6000 M6191 2264751 2 1168.0428 dtn1_10 ADB2 120 N dtn1_10->dtn1_9->ADB2
13248.3000 M6796 1658845 1 17.6720 dtn1_9 ADB2 139 N dtn1_9->ADB2
13252.7000 M6730 1097740 1 161.1507 dtn1_9 ADB2 137 N dtn1_9->ADB2
13261.5000 M6799 2187182 1 28.1676 dtn1_9 ADB2 139 N dtn1_9->ADB2
13271.3000 M6803 2447384 1 30.3072 dtn1_9 ADB2 139 N dtn1_9->ADB2
13279.6000 M6814 2073923 1 19.0497 dtn1_9 ADB2 139 N dtn1_9->ADB2
13285.6000 M6751 1492451 1 142.2714 dtn1_9 ADB2 137 N dtn1_9->ADB2
13286.7000 M6721 2370494 4 205.5526 dtn2_15 ADB2 136 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
13303.3000 M6704 2393492 2 256.1061 dtn1_6 ADB2 135 N dtn1_6->dtn1_8->ADB2
13314.2000 M6621 2717988 2 410.6913 dtn1_6 ADB2 133 N dtn1_6->dtn1_8->ADB2
13319.0000 M6754 1193336 1 169.4188 dtn1_8 ADB2 137 N dtn1_8->ADB2
13327.2000 M6692 2039329 2 300.2633 dtn1_6 ADB2 134 N dtn1_6->dtn1_8->ADB2
13334.2000 M6630 1736255 2 415.2499 dtn1_6 ADB2 133 N dtn1_6->dtn1_8->ADB2
13345.4000 M6767 2798968 2 168.4583 dtn1_6 ADB2 137 N dtn1_6->dtn1_8->ADB2
13352.2000 M6836 1676900 1 49.3601 dtn1_8 ADB2 139 N dtn1_8->ADB2
13358.4000 M6746 1527411 2 229.6885 dtn1_6 ADB2 136 N dtn1_6->dtn1_8->ADB2
13365.2000 M6607 1691653 2 494.7670 dtn1_6 ADB2 131 N dtn1_6->dtn1_8->ADB2
13374.3000 M6670 2270659 2 375.8633 dtn1_6 ADB2 133 N dtn1_6->dtn1_8->ADB2
13385.0589 M6701 2680582 2 341.4623 dtn1_6 ADB2 134 N dtn1_6->dtn1_8->ADB2
13391.1000 M6760 1501493 1 234.3607 dtn1_8 ADB2 136 N dtn1_8->ADB2
13403.0000 M6765 2956510 2 232.1487 dtn1_6 ADB2 136 N dtn1_6->dtn1_8->ADB2
13412.6000 M6761 2384062 1 255.7168 dtn1_8 ADB2 135 N dtn1_8->ADB2
13423.7000 M6672 2751113 2 424.8957 dtn1_6 ADB2 132 N dtn1_6->dtn1_8->ADB2
13432.5699 M6753 2204706 1 283.2872 dtn1_8 ADB2 135 N dtn1_8->ADB2
13443.7000 M6769 2764517 1 266.5997 dtn1_8 ADB2 135 N dtn1_8->ADB2
13452.6000 M6805 2209870 1 202.3152 dtn1_8 ADB2 136 N dtn1_8->ADB2
13460.1000 M6818 1850526 1 188.7238 dtn1_8 ADB2 136 N dtn1_8->ADB2
13469.3000 M6883 2286753 1 75.5825 dtn1_8 ADB2 138 N dtn1_8->ADB2
13479.8000 M6797 2615678 1 248.3609 dtn1_8 ADB2 135 N dtn1_8->ADB2
13485.4000 M6664 1380680 2 501.5788 dtn1_6 ADB2 131 N dtn1_6->dtn1_8->ADB2
13495.0000 M6874 2397748 1 117.7470 dtn1_8 ADB2 138 N dtn1_8->ADB2
13501.0000 M6777 1482128 1 309.2117 dtn1_8 ADB2 134 N dtn1_8->ADB2
13512.6000 M6881 2891569 1 120.5946 dtn1_8 ADB2 137 N dtn1_8->ADB2
13517.9000 M6856 1324383 1 170.7142 dtn1_8 ADB2 137 N dtn1_8->ADB2
13527.5000 M6940 2380597 1 23.8435 dtn1_8 ADB2 139 N dtn1_8->ADB2
13537.7000 M6949 2543883 1 14.8683 dtn1_8 ADB2 139 N dtn1_8->ADB2
13542.9000 M6938 1279622 1 41.6573 dtn1_8 ADB2 139 N dtn1_8->ADB2
13552.6000 M6923 2405730 1 88.2918 dtn1_8 ADB2 138 N dtn1_8->ADB2
13562.9000 M6907 2573546 1 120.4006 dtn1_8 ADB2 137 N dtn1_8->ADB2
13573.0000 M6631 2502841 2 647.8328 dtn1_6 ADB2 129 N dtn1_6->dtn1_8->ADB2
13577.6000 M6900 1138251 1 144.6417 dtn1_8 ADB2 137 N dtn1_8->ADB2
13585.7000 M6975 2016638 1 9.4637 dtn1_8 ADB2 139 N dtn1_8->ADB2
13586.5000 M6957 1883908 4 40.8498 dtn2_11 ADB2 139 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
13587.0000 M6840 1047473 4 275.2938 dtn2_11 ADB2 135 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
13587.5000 M6876 1272674 4 206.7736 dtn2_11 ADB2 136 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
13592.8000 M6979 1309632 1 5.7228 dtn1_8 ADB2 139 N dtn1_8->ADB2
13602.4285 M6981 2406013 1 13.1071 dtn1_8 ADB2 139 N dtn1_8->ADB2
13603.5000 M6910 2313558 4 152.3392 dtn2_14 ADB2 137 N dtn2_14->ADB3->WIFI_5->WIFI_4->ADB2
13614.7000 M6987 1654965 1 10.0708 dtn1_8 ADB2 139 N dtn1_8->ADB2
13620.9000 M6990 1536974 1 11.3660 dtn1_8 ADB2 139 N dtn1_8->ADB2
13632.9000 N87 1000000 2 85.3734 ADB2 dtn1_6 138 N ADB2->dtn1_8->dtn1_6
13637.8000 M6954 2349002 1 94.8530 dtn1_10 ADB2 138 N dtn1_10->ADB2
13644.5000 M6834 1674992 2 346.0998 dtn1_9 ADB2 134 N dtn1_9->dtn1_10->ADB2
13653.7000 M6832 2281999 1 358.9678 dtn1_10 ADB2 134 N dtn1_10->ADB2
13661.4000 M6921 1909373 1 198.1362 dtn1_10 ADB2 136 N dtn1_10->ADB2
13670.2000 M6824 2181270 1 390.3647 dtn1_10 ADB2 133 N dtn1_10->ADB2
13674.8000 M6931 1147489 1 186.5001 dtn1_10 ADB2 136 N dtn1_10->ADB2
13682.9000 M6922 2018618 1 219.5665 dtn1_10 ADB2 136 N dtn1_10->ADB2
13692.5000 M6905 2390110 1 254.4381 dtn1_10 ADB2 135 N dtn1_10->ADB2
13698.1000 M6978 1395485 1 112.3617 dtn1_10 ADB2 138 N dtn1_10->ADB2
13708.1000 M7017 2482420 1 51.9100 dtn1_10 ADB2 139 N dtn1_10->ADB2
13715.7000 M6846 1883393 1 394.6619 dtn1_10 ADB2 133 N dtn1_10->ADB2
13727.2000 M6960 2854651 1 177.5042 dtn1_10 ADB2 137 N dtn1_10->ADB2
13731.3000 M7050 1000640 1 15.7617 dtn1_10 ADB2 139 N dtn1_10->ADB2
13743.3000 M6844 2991170 1 423.6314 dtn1_10 ADB2 132 N dtn1_10->ADB2
13751.1000 M7040 1931121 1 49.1341 dtn1_10 ADB2 139 N dtn1_10->ADB2
13757.6000 M6997 1609117 1 135.1117 dtn1_10 ADB2 137 N dtn1_10->ADB2
13772.5000 M7011 2837634 1 127.4793 dtn1_9 ADB2 137 N dtn1_9->ADB2
13780.9000 M6985 2076213 1 179.4990 dtn1_9 ADB2 137 N dtn1_9->ADB2
13790.6000 N88 1000000 4 217.8995 ADB2 dtn2_11 136 N ADB2->WIFI_4->WIFI_5->ADB3->dtn2_11
13792.1000 M7031 2791087 1 100.8648 dtn1_9 ADB2 138 N dtn1_9->ADB2
13799.5000 M7033 1833256 1 107.2542 dtn1_9 ADB2 138 N dtn1_9->ADB2
13804.1000 M7045 1149607 1 93.8035 dtn1_9 ADB2 138 N dtn1_9->ADB2
13810.5000 M6943 1599365 2 302.2691 dtn1_10 ADB2 134 N dtn1_10->dtn1_9->ADB2
13820.6000 M6811 2504085 2 563.3077 dtn1_10 ADB2 130 N dtn1_10->dtn1_9->ADB2
13832.3000 M7014 2921058 1 182.6201 dtn1_9 ADB2 136 N dtn1_9->ADB2
13843.1000 M7019 2689741 1 183.1464 dtn1_9 ADB2 136 N dtn1_9->ADB2
13853.9000 M7007 2685301 1 214.5799 dtn1_9 ADB2 136 N dtn1_9->ADB2
13865.2000 M7112 2816531 1 22.2547 dtn1_9 ADB2 139 N dtn1_9->ADB2
13871.6000 M7026 1596269 1 189.9130 dtn1_9 ADB2 136 N dtn1_9->ADB2
13882.4000 M7108 2690717 1 46.0633 dtn1_9 ADB2 139 N dtn1_9->ADB2
13888.2000 M6810 1444088 2 631.6216 dtn1_10 ADB2 129 N dtn1_10->dtn1_9->ADB2
13896.5000 M6991 2074274 1 285.7307 dtn1_9 ADB2 135 N dtn1_9->ADB2
13902.1000 M7091 1394465 1 98.6130 dtn1_9 ADB2 138 N dtn1_9->ADB2
13906.9000 M6993 1199203 1 288.8366 dtn1_9 ADB2 135 N dtn1_9->ADB2
13917.4000 M6983 2621504 2 325.3069 dtn1_10 ADB2 134 N dtn1_10->dtn1_9->ADB2
13926.3000 M6974 2206537 1 354.2182 dtn1_9 ADB2 134 N dtn1_9->ADB2
13933.9000 M7071 1881805 1 168.7489 dtn1_9 ADB2 137 N dtn1_9->ADB2
13942.1000 M7107 2027194 1 107.6470 dtn1_9 ADB2 138 N dtn1_9->ADB2
13947.3696 M7165 1315646 1 12.9431 dtn1_9 ADB2 139 N dtn1_9->ADB2
13956.4000 M7125 2239589 1 95.0409 dtn1_9 ADB2 138 N dtn1_9->ADB2
13960.9000 M7179 1115512 1 8.6005 dtn1_9 ADB2 139 N dtn1_9->ADB2
13972.0000 M7044 2770176 1 262.0460 dtn1_9 ADB2 135 N dtn1_9->ADB2
13982.3000 M7162 2565464 1 53.9765 dtn1_9 ADB2 139 N dtn1_9->ADB2
13988.0000 M7176 1419569 1 42.2488 dtn1_9 ADB2 139 N dtn1_9->ADB2
13998.9000 M7073 2717528 1 232.0538 dtn1_9 ADB2 136 N dtn1_9->ADB2
14009.9000 M7181 2736041 1 55.4877 dtn1_9 ADB2 139 N dtn1_9->ADB2
14019.9000 M7200 2489334 1 23.5162 dtn1_9 ADB2 139 N dtn1_9->ADB2
14026.2000 M6980 1556253 1 437.5996 dtn1_9 ADB2 132 N dtn1_9->ADB2
14030.3000 M7203 1021127 1 28.4016 dtn1_9 ADB2 139 N dtn1_9->ADB2
14036.5000 M7182 1532985 1 79.9860 dtn1_9 ADB2 138 N dtn1_9->ADB2
14037.7000 M7146 2849308 4 142.5377 dtn2_12 ADB2 137 N dtn2_12->ADB3->WIFI_5->WIFI_4->ADB2
14045.8000 M6996 1993604 2 424.5929 dtn1_6 ADB2 132 N dtn1_6->dtn1_7->ADB2
14051.2000 M6998 1327822 2 423.1237 dtn1_6 ADB2 132 N dtn1_6->dtn1_7->ADB2
14056.1000 M7089 1222208 2 256.8612 dtn1_6 ADB2 135 N dtn1_6->dtn1_7->ADB2
14063.6000 M7134 1858846 1 182.2787 dtn1_7 ADB2 136 N dtn1_7->ADB2
14074.5000 M7099 2714008 2 260.5421 dtn1_6 ADB2 135 N dtn1_6->dtn1_7->ADB2
14078.7000 M7120 1035597 2 224.4025 dtn1_6 ADB2 136 N dtn1_6->dtn1_7->ADB2
14083.2000 M7092 1103437 2 278.9638 dtn1_6 ADB2 135 N dtn1_6->dtn1_7->ADB2
14093.7000 M7138 2604172 1 210.4531 dtn1_7 ADB2 136 N dtn1_7->ADB2
14104.9000 M7043 2775514 2 396.1247 dtn1_6 ADB2 133 N dtn1_6->dtn1_7->ADB2
14112.1000 M7081 1776002 2 330.3868 dtn1_6 ADB2 134 N dtn1_6->dtn1_7->ADB2
14120.3000 M6999 2046454 3 490.7315 dtn1_8 ADB2 131 N dtn1_8->dtn1_6->dtn1_7->ADB2
14125.4000 M7161 1268332 1 198.2417 dtn1_7 ADB2 136 N dtn1_7->ADB2
14135.1000 M7041 2403550 2 432.6975 dtn1_6 ADB2 132 N dtn1_6->dtn1_7->ADB2
14141.5000 M7133 1596405 2 260.9091 dtn1_6 ADB2 135 N dtn1_6->dtn1_7->ADB2
14152.1000 M7035 2637855 2 458.2651 dtn1_6 ADB2 132 N dtn1_6->dtn1_7->ADB2
14162.0000 M7015 2458499 3 511.1178 dtn1_8 ADB2 131 N dtn1_8->dtn1_6->dtn1_7->ADB2
14169.2000 M7114 1781185 1 325.4235 dtn1_7 ADB2 134 N dtn1_7->ADB2
14175.4000 M7142 1525857 2 288.1961 dtn1_6 ADB2 135 N dtn1_6->dtn1_7->ADB2
14180.1000 M7150 1160716 1 279.4188 dtn1_7 ADB2 135 N dtn1_7->ADB2
14191.1000 M7126 2726503 1 327.7028 dtn1_7 ADB2 134 N dtn1_7->ADB2
14200.5000 M7282 2326970 1 36.3460 dtn1_7 ADB2 139 N dtn1_7->ADB2
14211.2000 M7117 2651791 1 361.2706 dtn1_7 ADB2 133 N dtn1_7->ADB2
14221.9000 M7067 2666845 2 466.8236 dtn1_6 ADB2 132 N dtn1_6->dtn1_7->ADB2
14227.5000 M7155 1381569 1 316.4574 dtn1_7 ADB2 134 N dtn1_7->ADB2
14239.3000 M7310 2945641 1 14.4287 dtn1_7 ADB2 139 N dtn1_7->ADB2
14249.8000 M7277 2613066 1 96.2585 dtn1_7 ADB2 138 N dtn1_7->ADB2
14255.6000 M7058 1443461 2 528.2172 dtn1_6 ADB2 131 N dtn1_6->dtn1_7->ADB2
14267.5000 M7214 2954803 1 243.6503 dtn1_7 ADB2 135 N dtn1_7->ADB2
14279.4000 M7321 2951042 1 34.5115 dtn1_7 ADB2 139 N dtn1_7->ADB2
14283.0000 M7115 1391520 4 434.6503 dtn2_13 ADB2 132 N dtn2_13->ADB3->WIFI_5->WIFI_4->ADB2
14283.8854 M7038 2084026 4 585.3530 dtn2_13 ADB2 130 N dtn2_13->ADB3->WIFI_5->WIFI_4->ADB2
14296.4000 M7312 1399424 1 70.5432 dtn1_10 ADB2 138 N dtn1_10->ADB2
14305.2000 M7242 2177185 2 240.2860 dtn1_9 ADB2 135 N dtn1_9->dtn1_10->ADB2
14313.5000 M7216 2071459 1 286.3387 dtn1_10 ADB2 135 N dtn1_10->ADB2
14317.7000 M7326 1044365 1 65.9799 dtn1_10 ADB2 138 N dtn1_10->ADB2
